jobTitle,company,location,experience,salary,jobLink,skills
Cloud Platform Engineer,Accenture,Gurugram,3-8 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-gurugram-3-to-8-years-161124902234,"microsoft azure, cloud deployment, docker, cloud architecture, aws cloud, kubernetes, python, vmware"
Cloud Platform Engineer,Accenture,Ahmedabad,0-2 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-ahmedabad-0-to-2-years-161124902119,"microsoft azure, microsoft windows server administration, cloud architecture, windows server, aws, kubernetes, python, vmware"
Cloud Platform Engineer,Accenture,Chennai,3-8 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-chennai-3-to-8-years-161124901864,"cloud application development, microsoft azure, cloud architecture, salesforce service cloud, aws, kubernetes, python, project management"
Cloud Platform Engineer,Accenture,Ahmedabad,0-2 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-ahmedabad-0-to-2-years-161124901030,"python, microsoft azure, microsoft windows server administration, microsoft windows, aws, project management, vmware, dns"
Cloud Platform Engineer,Accenture,Jaipur,3-8 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-jaipur-3-to-8-years-131124917545,"performance testing, microsoft azure, cloud architecture, data modeling, aws, kubernetes, cloud application development, python"
Cloud Platform Engineer,Accenture,Hyderabad,5-9 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-hyderabad-5-to-9-years-071124928871,"sql, microsoft windows server administration, active directory, microsoft azure, aws, winscp, smb, kerberos"
Cloud Platform Engineer,Accenture,Mumbai,3-5 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-mumbai-3-to-5-years-071124927071,"database maintenance, rac architecture, oracle dba, oracle rdbms, oracle database architecture, analytics cloud, oracle, production"
Cloud Platform Engineer,Accenture,Chennai,5-7 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-chennai-5-to-7-years-071124926972,"snowflake, warehouse, sql, cloud architecture, troubleshooting, kubernetes, python, oracle"
Cloud Platform Engineer,Accenture,Kolkata,6-10 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-kolkata-6-to-10-years-071124918830,"middleware technologies, cloud infrastructure, troubleshooting, websphere application server administration, jboss administration, apache tomcat administration, websphere, software testing"
Cloud Platform Engineer,Accenture,Kolkata,3-5 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-kolkata-3-to-5-years-071124918601,"exadata, flash cache, oracle, pdb, provision, container, udp, kubernetes"
Cloud Platform Engineer,Accenture,Bengaluru,5-7 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-bengaluru-5-to-7-years-071124916766,"end user computing, sccm, desktop management, microsoft windows, powershell, kubernetes, python, vmware"
Cloud Platform Engineer,Accenture,Bengaluru,5-8 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-bengaluru-5-to-8-years-071124915192,"microsoft azure, docker, cloud architecture, data modeling, aws, kubernetes, cloud application development, python"
Cloud Platform Engineer,Accenture,Bengaluru,3-5 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-5-years-071124914073,"kubernetes, apple macos management, cloud deployment, docker, cloud architecture, jamf, python, microsoft azure"
Cloud Platform Engineer,Accenture,Bengaluru,3-5 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-5-years-071124913791,"networking concepts, apple macos management, docker, cloud architecture, protocols, kubernetes, jamf, python"
Cloud Platform Engineer,Accenture,Bengaluru,5-7 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-bengaluru-5-to-7-years-071124912869,"sharepoint administration, sharepoint, cloud infrastructure, troubleshooting, onedrive, kubernetes, python, microsoft azure"
Cloud Platform Engineer,Accenture,Bengaluru,3-8 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-071124910587,"microsoft azure iaas, microsoft azure, desktop, cloud infrastructure, software engineering, c#, kubernetes, python"
Cloud Platform Engineer,Accenture,Hyderabad,7-12 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-hyderabad-7-to-12-years-071124910440,"devops, cloud infrastructure, machine learning algorithms, statistics, data munging, kubernetes, python, aws administration"
Cloud Platform Engineer,Accenture,Bengaluru,5-10 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-bengaluru-5-to-10-years-041124912192,"performance testing, microsoft azure, cloud architecture, data modeling, aws, kubernetes, cloud application development, python"
Sr Cloud Platform Engineer,SAS Research and Developement (India) Pvt Ltd,Pune,5-7 Yrs,Not disclosed,https://www.naukri.com/job-listings-sr-cloud-platform-engineer-sas-research-and-developement-india-pvt-ltd-pune-5-to-7-years-300824501584,"Cloud computing, Networking, SAS, HP data protector, Coding, Cloud Services, Infrastructure, AWS"
Sr Cloud Platform Engineer,SAS Institute of Management,Pune,5-7 Yrs,Not disclosed,https://www.naukri.com/job-listings-sr-cloud-platform-engineer-sas-institute-pune-5-to-7-years-260824500969,"Cloud computing, Networking, SAS, HP data protector, Coding, Cloud Services, Infrastructure, AWS"
Sr Cloud Platform Engineer,Ideas Revenue Solutions,Pune,5-8 Yrs,Not disclosed,https://www.naukri.com/job-listings-sr-cloud-platform-engineer-ideas-revenue-solutions-pune-5-to-8-years-230824501381,"Cloud computing, Networking, SAS, HP data protector, Coding, Cloud Services, Infrastructure, AWS"
Cloud Platform Engineer,Paypal,Chennai,4-8 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-paypal-holdings-inc-chennai-4-to-8-years-221024503092,"Cloud computing, Automation, Configuration management, Cloud, Resource management, Operations, Virtualization, Financial services"
Cloud Platform Engineer,Xoom,"Chennai, Bengaluru",1-3 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-xoom-inc-chennai-bengaluru-1-to-3-years-221024502567,"Cloud computing, Automation, Configuration management, Cloud, Resource management, Operations, Virtualization, Financial services"
Staff Cloud Platform Engineer,Calix,Bengaluru,10-20 Yrs,Not disclosed,https://www.naukri.com/job-listings-staff-cloud-platform-engineer-calix-bengaluru-10-to-20-years-170524500233,"hive, spark, Cloud, Data processing, Resource management, Distribution system, Monitoring, Analytics"
Sr Associate Cloud Platform Engineer,SAS Research and Developement (India) Pvt Ltd,Pune,5-6 Yrs,Not disclosed,https://www.naukri.com/job-listings-sr-associate-cloud-platform-engineer-sas-research-and-developement-india-pvt-ltd-pune-5-to-6-years-090924502485,"Cloud computing, Automation, github, Linux, Networking, SAS, HP data protector, Coding"
Sr Associate Cloud Platform Engineer,Ideas Revenue Solutions,Pune,5-6 Yrs,Not disclosed,https://www.naukri.com/job-listings-sr-associate-cloud-platform-engineer-ideas-revenue-solutions-pune-5-to-6-years-090924501191,"Cloud computing, Automation, github, Linux, Networking, SAS, HP data protector, Coding"
Cloud Platform Engineer II,Allvue Systems,Pune,2-3 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-ii-allvue-systems-pune-2-to-3-years-081124500177,"Cloud computing, Automation, Infrastructure management, Access management, Powershell, Configuration management, PAAS, Troubleshooting"
Sr Associate Cloud Platform Engineer,SAS Institute of Management,Pune,5-6 Yrs,Not disclosed,https://www.naukri.com/job-listings-sr-associate-cloud-platform-engineer-sas-institute-pune-5-to-6-years-060924500575,"Cloud computing, Automation, github, Linux, Networking, SAS, HP data protector, Coding"
Public Cloud Platform Engineer,Eversana India,Pune,3-8 Yrs,Not disclosed,https://www.naukri.com/job-listings-public-cloud-platform-engineer-eversana-india-pune-3-to-8-years-020924502382,"Process automation, Service level, Network design, Networking, Analytical, PAAS, Cloud, Network security"
Cloud Platform Engineer,E2E Bpo Solutions,Vellore,0-3 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-e2e-bpo-solutions-private-limited-vellore-0-to-3-years-011124501930,"Linux, Networking, SOC, MySQL, DNS, Open source, Middleware, Virtualization"
Lead Cloud Platform Engineer,Allvue Systems,Pune,5-9 Yrs,Not disclosed,https://www.naukri.com/job-listings-lead-cloud-platform-engineer-allvue-systems-pune-5-to-9-years-081124500178,"Cloud computing, Automation, Infrastructure management, Access management, Powershell, Configuration management, PAAS, Troubleshooting"
Cloud Platform Engineer,mncs,"Hybrid - Hyderabad, Chennai, Mumbai (All Areas)",7-12 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-engineer-mount-talent-consulting-hyderabad-chennai-mumbai-all-areas-7-to-12-years-041124013906,"Salesforce Service Cloud, cloud infrastructure, security, cloud architecture, platform environments, Service Cloud, Cloud, Salesforce"
"Cloud Platform Design and Development Engineer - SaaS, PaaS",Mindstech Recruitment,Noida,5-9 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-platform-design-and-development-engineer-saas-paas-mindstech-recruitment-noida-5-to-9-years-141124014431,"PaaS based cloud platform solutions, Cloud Platform Design and Development Engineer, complete SaaS, AWS/AZURE/GCP services, Design/Architect, Java, IoT Core, LINUX"
"Senior Engineer, Cloud Platform",ses,Chennai,4-8 Yrs,Not disclosed,https://www.naukri.com/job-listings-senior-engineer-cloud-platform-ses-chennai-4-to-8-years-121124505126,"Computer science, Compliance, Cloud, Agile, Troubleshooting, IT operations, Monitoring, Recruitment"
Sr Engineer - Cloud Platform,Reltio,Bengaluru,3-9 Yrs,Not disclosed,https://www.naukri.com/job-listings-sr-engineer-cloud-platform-reltio-bengaluru-3-to-9-years-220824501574,"Computer science, Capacity management, Automation, Manager Quality Assurance, orchestration, Infrastructure management, Process improvement, Continuous improvement"
Cloud Administrator,Lericon Informatics Pvt. Ltd.,"Mumbai, Delhi / NCR",2-6 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-administrator-lericon-informatics-pvt-ltd-mumbai-delhi-ncr-2-to-6-years-281124915161,"Cloud Administration, Jenkins, Azure, Docker, Terraform, GCP, AWS CloudFormation, Bash"
Cloud Server Administrator,Hexpress Healthcare,Vadodara,5-7 Yrs,12-15 Lacs PA,https://www.naukri.com/job-listings-cloud-server-administrator-hexpress-healthcare-vadodara-5-to-7-years-271124006672,"GCP, Google Cloud Platforms, Bash Scripting, Docker, RHEL, Kubernetes, Serv, Cloud Server"
Cloud Operations Administrator,Accenture,Mumbai,3-5 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-operations-administrator-accenture-solutions-pvt-ltd-mumbai-3-to-5-years-191124912729,"information technology, networking protocols, microsoft azure, enterprise network operations, gcp, tcp, lucidchart, network security"
Cloud Operations Administrator,Accenture,Pune,2-7 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-operations-administrator-accenture-solutions-pvt-ltd-pune-2-to-7-years-191124909850,"microsoft azure, sd, infrastructure management services, tac, cisco, cloud services, network infrastructure, bgp"
MLOps Engineer,Aptiv,Bengaluru,1-9 Yrs,Not disclosed,https://www.naukri.com/job-listings-mlops-engineer-aptiv-technical-centre-bengaluru-1-to-9-years-191124502399,"Wireless, Computer science, orchestration, Linux, Networking, GCP, Cloud, Ruby"
Google Cloud Administrator II,Wipro,Bengaluru,4-8 Yrs,Not disclosed,https://www.naukri.com/job-listings-google-cloud-administrator-ii-wipro-limited-bengaluru-4-to-8-years-181124903198,"Cloud, kubernetes, cloud administration, network security, firewall, devops, terraform, networking"
Associate IS Engineer,Amgen Inc,Hyderabad,2-4 Yrs,Not disclosed,https://www.naukri.com/job-listings-associate-is-engineer-amgen-inc-hyderabad-2-to-4-years-221124920939,"IS Security, configuration management, automation, GCP, troubleshooting, Microsoft Azure, AWS Cloud, Management"
AIML Engineer - GENAI,Ltimindtree,Pune,8-10 Yrs,Not disclosed,https://www.naukri.com/job-listings-aiml-engineer-genai-mindtree-limited-pune-8-to-10-years-221124503071,"deep learning, data services, GCP, Machine learning, Cloud, Programming, AWS, Monitoring"
Engineer,Kmart,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-5 Yrs,Not disclosed,https://www.naukri.com/job-listings-engineer-kmart-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-251024502579,"Supply chain, Business services, Retail, Automation, GCP, Cloud, Scrum, JIRA"
Engineer,KAS Services,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-5 Yrs,Not disclosed,https://www.naukri.com/job-listings-engineer-kas-services-india-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-251024502141,"Supply chain, Business services, Retail, Automation, GCP, Cloud, Scrum, JIRA"
LLM Engineer,TechHost Services,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-6 Yrs,Not disclosed,https://www.naukri.com/job-listings-llm-engineer-techhost-services-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-6-years-200824501908,"Computer science, GCP, Business analysis, Cloud Services, Machine learning, Deployment, Management, AWS"
Google Cloud Admin,Response Informatics,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-4 Yrs,Not disclosed,https://www.naukri.com/job-listings-google-cloud-admin-response-informatics-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-4-years-191023500608,"Cloud computing, GCP, VPN, PAAS, LAN, Cost management, cloud storage, Virtualization"
Cloud Administrator,Chitkara University,Rajpura,2-7 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-administrator-chitkara-university-rajpura-2-to-7-years-230924007866,"Aws Cloud, Cloud Support, Google Cloud Platforms, Cloud Platform, Administration, GCP, Cloud, Cloud Platforms"
Cloud Administrator,Cynosure Technologies,Jaipur,2-4 Yrs,Not disclosed,https://www.naukri.com/job-listings-cloud-administrator-cynosure-technologies-pvt-ltd-jaipur-2-to-4-years-141124913652,"Cloud System Administration, Azure, Private cloud servers, routine maintenance, Troubleshooting, AWS, Google Cloud, System"
